stack,lab,Time,Nuclear_Label,Cell_Label,Branch,SmallBranch,Lineage
stack_2,119_008,119,8,7,6_1,00000000006_0_1,6
stack_2,118_020,118,20,4,6_1,00000000006_0_1,6
stack_2,117_013,117,13,5,6_1,00000000006_0_1,6
stack_2,116_008,116,8,5,6_1,00000000006_0_1,6
stack_2,115_021,115,21,4,6_1,00000000006_0_1,6
stack_2,114_024,114,24,4,6_1,00000000006_0_1,6
stack_2,113_020,113,20,3,6_1,00000000006_0_1,6
stack_2,112_030,112,30,3,6_1,00000000006_0_1,6
stack_2,095_025,95,25,3,6_1,00000000006_0_1,6
stack_2,111_030,111,30,3,6_1,00000000006_0_1,6
stack_2,109_032,109,32,3,6_1,00000000006_0_1,6
stack_2,064_005,64,5,1,6_1,0000000000006_0,6
stack_2,107_030,107,30,2,6_1,00000000006_0_1,6
stack_2,106_029,106,29,2,6_1,00000000006_0_1,6
stack_2,105_030,105,30,2,6_1,00000000006_0_1,6
stack_2,104_031,104,31,3,6_1,00000000006_0_1,6
stack_2,103_019,103,19,5,6_1,00000000006_0_1,6
stack_2,102_027,102,27,5,6_1,00000000006_0_1,6
stack_2,101_027,101,27,4,6_1,00000000006_0_1,6
stack_2,100_015,100,15,3,6_1,00000000006_0_1,6
stack_2,099_025,99,25,3,6_1,00000000006_0_1,6
stack_2,098_027,98,27,5,6_1,00000000006_0_1,6
stack_2,097_029,97,29,3,6_1,00000000006_0_1,6
stack_2,110_032,110,32,2,6_1,00000000006_0_1,6
stack_2,063_006,63,6,1,6_1,0000000000006_0,6
stack_2,079_030,79,30,7,6_1,00000000006_0_1,6
stack_2,062_003,62,3,1,6_1,0000000000006_0,6
stack_2,028_008,28,8,15,6_1,0000000000006_0,6
stack_2,027_013,27,13,15,6_1,0000000000006_0,6
stack_2,026_012,26,12,15,6_1,0000000000006_0,6
stack_2,025_011,25,11,15,6_1,0000000000006_0,6
stack_2,024_013,24,13,2,6_1,0000000000006_0,6
stack_2,023_003,23,3,11,6_1,000000000000006,6
stack_2,022_004,22,4,10,6_1,000000000000006,6
stack_2,021_004,21,4,9,6_1,000000000000006,6
stack_2,020_004,20,4,7,6_1,000000000000006,6
stack_2,019_006,19,6,7,6_1,000000000000006,6
stack_2,018_002,18,2,7,6_1,000000000000006,6
stack_2,017_005,17,5,2,6_1,000000000000006,6
stack_2,015_008,15,8,3,6_1,000000000000006,6
stack_2,029_010,29,10,16,6_1,0000000000006_0,6
stack_2,014_008,14,8,4,6_1,000000000000006,6
stack_2,012_007,12,7,2,6_1,000000000000006,6
stack_2,011_006,11,6,1,6_1,000000000000006,6
stack_2,010_003,10,3,3,6_1,000000000000006,6
stack_2,009_004,9,4,7,6_1,000000000000006,6
stack_2,008_008,8,8,7,6_1,000000000000006,6
stack_2,007_008,7,8,7,6_1,000000000000006,6
stack_2,006_008,6,8,7,6_1,000000000000006,6
stack_2,005_008,5,8,7,6_1,000000000000006,6
stack_2,004_008,4,8,7,6_1,000000000000006,6
stack_2,003_008,3,8,7,6_1,000000000000006,6
stack_2,002_008,2,8,7,6_1,000000000000006,6
stack_2,001_008,1,8,9,6_1,000000000000006,6
stack_2,061_002,61,2,1,6_1,0000000000006_0,6
stack_2,013_008,13,8,3,6_1,000000000000006,6
stack_2,030_015,30,15,1,6_1,0000000000006_0,6
stack_2,016_008,16,8,3,6_1,000000000000006,6
stack_2,032_004,32,4,1,6_1,0000000000006_0,6
stack_2,031_011,31,11,1,6_1,0000000000006_0,6
stack_2,059_004,59,4,1,6_1,0000000000006_0,6
stack_2,058_008,58,8,1,6_1,0000000000006_0,6
stack_2,057_013,57,13,1,6_1,0000000000006_0,6
stack_2,056_006,56,6,1,6_1,0000000000006_0,6
stack_2,055_012,55,12,1,6_1,0000000000006_0,6
stack_2,054_006,54,6,1,6_1,0000000000006_0,6
stack_2,053_011,53,11,1,6_1,0000000000006_0,6
stack_2,052_012,52,12,1,6_1,0000000000006_0,6
stack_2,051_012,51,12,1,6_1,0000000000006_0,6
stack_2,050_011,50,11,1,6_1,0000000000006_0,6
stack_2,049_005,49,5,1,6_1,0000000000006_0,6
stack_2,048_006,48,6,1,6_1,0000000000006_0,6
stack_2,047_014,47,14,1,6_1,0000000000006_0,6
stack_2,060_008,60,8,1,6_1,0000000000006_0,6
stack_2,045_008,45,8,1,6_1,0000000000006_0,6
stack_2,046_010,46,10,1,6_1,0000000000006_0,6
stack_2,034_009,34,9,1,6_1,0000000000006_0,6
stack_2,035_003,35,3,1,6_1,0000000000006_0,6
stack_2,036_013,36,13,1,6_1,0000000000006_0,6
stack_2,037_009,37,9,1,6_1,0000000000006_0,6
stack_2,038_009,38,9,1,6_1,0000000000006_0,6
stack_2,033_008,33,8,1,6_1,0000000000006_0,6
stack_2,040_005,40,5,1,6_1,0000000000006_0,6
stack_2,041_011,41,11,1,6_1,0000000000006_0,6
stack_2,042_007,42,7,1,6_1,0000000000006_0,6
stack_2,043_013,43,13,1,6_1,0000000000006_0,6
stack_2,044_013,44,13,1,6_1,0000000000006_0,6
stack_2,039_011,39,11,1,6_1,0000000000006_0,6
stack_2,081_024,81,24,10,6_2,00000000006_1_0,6
stack_2,082_018,82,18,11,6_2,00000000006_1_0,6
stack_2,083_023,83,23,10,6_2,00000000006_1_0,6
stack_2,091_017,91,17,6,6_2,00000000006_1_0,6
stack_2,084_011,84,11,12,6_2,00000000006_1_0,6
stack_2,087_012,87,12,10,6_2,00000000006_1_0,6
stack_2,086_009,86,9,10,6_2,00000000006_1_0,6
stack_2,088_015,88,15,9,6_2,00000000006_1_0,6
stack_2,089_021,89,21,8,6_2,00000000006_1_0,6
stack_2,090_024,90,24,8,6_2,00000000006_1_0,6
stack_2,080_021,80,21,9,6_2,00000000006_1_0,6
stack_2,085_007,85,7,12,6_2,00000000006_1_0,6
stack_2,079_028,79,28,11,6_2,00000000006_1_0,6
stack_2,072_032,72,32,8,6_2,00000000006_1_0,6
stack_2,077_013,77,13,8,6_2,00000000006_1_0,6
stack_2,076_026,76,26,11,6_2,00000000006_1_0,6
stack_2,075_029,75,29,9,6_2,00000000006_1_0,6
stack_2,074_032,74,32,9,6_2,00000000006_1_0,6
stack_2,073_031,73,31,9,6_2,00000000006_1_0,6
stack_2,071_026,71,26,4,6_2,0000000000006_1,6
stack_2,070_024,70,24,5,6_2,0000000000006_1,6
stack_2,069_001,69,1,3,6_2,0000000000006_1,6
stack_2,068_004,68,4,4,6_2,0000000000006_1,6
stack_2,067_002,67,2,6,6_2,0000000000006_1,6
stack_2,066_002,66,2,8,6_2,0000000000006_1,6
stack_2,065_001,65,1,7,6_2,0000000000006_1,6
stack_2,092_008,92,8,6,6_2,00000000006_1_0,6
stack_2,078_017,78,17,8,6_2,00000000006_1_0,6
stack_2,093_010,93,10,6,6_2,00000000006_1_0,6
stack_2,064_003,64,3,7,6_2,0000000000006_1,6
stack_2,095_010,95,10,5,6_2,00000000006_1_0,6
stack_2,123_013,123,13,86,6_2,00000000006_1_0,6
stack_2,122_007,122,7,80,6_2,00000000006_1_0,6
stack_2,121_005,121,5,88,6_2,00000000006_1_0,6
stack_2,120_010,120,10,89,6_2,00000000006_1_0,6
stack_2,119_005,119,5,62,6_2,00000000006_1_0,6
stack_2,118_002,118,2,54,6_2,00000000006_1_0,6
stack_2,117_005,117,5,46,6_2,00000000006_1_0,6
stack_2,116_002,116,2,64,6_2,00000000006_1_0,6
stack_2,115_004,115,4,35,6_2,00000000006_1_0,6
stack_2,114_005,114,5,26,6_2,00000000006_1_0,6
stack_2,113_006,113,6,22,6_2,00000000006_1_0,6
stack_2,112_004,112,4,23,6_2,00000000006_1_0,6
stack_2,111_002,111,2,23,6_2,00000000006_1_0,6
stack_2,094_006,94,6,5,6_2,00000000006_1_0,6
stack_2,110_008,110,8,11,6_2,00000000006_1_0,6
stack_2,108_018,108,18,9,6_2,00000000006_1_0,6
stack_2,107_004,107,4,10,6_2,00000000006_1_0,6
stack_2,106_014,106,14,10,6_2,00000000006_1_0,6
stack_2,105_010,105,10,9,6_2,00000000006_1_0,6
stack_2,104_022,104,22,9,6_2,00000000006_1_0,6
stack_2,103_008,103,8,11,6_2,00000000006_1_0,6
stack_2,102_017,102,17,11,6_2,00000000006_1_0,6
stack_2,101_015,101,15,6,6_2,00000000006_1_0,6
stack_2,100_016,100,16,4,6_2,00000000006_1_0,6
stack_2,099_017,99,17,5,6_2,00000000006_1_0,6
stack_2,098_012,98,12,6,6_2,00000000006_1_0,6
stack_2,097_019,97,19,5,6_2,00000000006_1_0,6
stack_2,096_003,96,3,5,6_2,00000000006_1_0,6
stack_2,109_007,109,7,9,6_2,00000000006_1_0,6
stack_2,124_009,124,9,76,6_2,00000000006_1_0,6
stack_2,063_002,63,2,6,6_2,0000000000006_1,6
stack_2,061_007,61,7,4,6_2,0000000000006_1,6
stack_2,028_010,28,10,10,6_2,0000000000006_1,6
stack_2,027_010,27,10,10,6_2,0000000000006_1,6
stack_2,026_008,26,8,10,6_2,0000000000006_1,6
stack_2,025_010,25,10,9,6_2,0000000000006_1,6
stack_2,024_010,24,10,9,6_2,0000000000006_1,6
stack_2,023_003,23,3,11,6_2,000000000000006,6
stack_2,022_004,22,4,10,6_2,000000000000006,6
stack_2,021_004,21,4,9,6_2,000000000000006,6
stack_2,020_004,20,4,7,6_2,000000000000006,6
stack_2,019_006,19,6,7,6_2,000000000000006,6
stack_2,018_002,18,2,7,6_2,000000000000006,6
stack_2,017_005,17,5,2,6_2,000000000000006,6
stack_2,016_008,16,8,3,6_2,000000000000006,6
stack_2,029_004,29,4,14,6_2,0000000000006_1,6
stack_2,015_008,15,8,3,6_2,000000000000006,6
stack_2,013_008,13,8,3,6_2,000000000000006,6
stack_2,012_007,12,7,2,6_2,000000000000006,6
stack_2,011_006,11,6,1,6_2,000000000000006,6
stack_2,010_003,10,3,3,6_2,000000000000006,6
stack_2,009_004,9,4,7,6_2,000000000000006,6
stack_2,008_008,8,8,7,6_2,000000000000006,6
stack_2,007_008,7,8,7,6_2,000000000000006,6
stack_2,006_008,6,8,7,6_2,000000000000006,6
stack_2,005_008,5,8,7,6_2,000000000000006,6
stack_2,004_008,4,8,7,6_2,000000000000006,6
stack_2,003_008,3,8,7,6_2,000000000000006,6
stack_2,002_008,2,8,7,6_2,000000000000006,6
stack_2,001_008,1,8,9,6_2,000000000000006,6
stack_2,014_008,14,8,4,6_2,000000000000006,6
stack_2,030_004,30,4,5,6_2,0000000000006_1,6
stack_2,062_006,62,6,6,6_2,0000000000006_1,6
stack_2,032_009,32,9,5,6_2,0000000000006_1,6
stack_2,060_009,60,9,2,6_2,0000000000006_1,6
stack_2,059_012,59,12,3,6_2,0000000000006_1,6
stack_2,058_013,58,13,4,6_2,0000000000006_1,6
stack_2,057_012,57,12,4,6_2,0000000000006_1,6
stack_2,056_008,56,8,5,6_2,0000000000006_1,6
stack_2,055_002,55,2,6,6_2,0000000000006_1,6
stack_2,054_005,54,5,6,6_2,0000000000006_1,6
stack_2,031_004,31,4,6,6_2,0000000000006_1,6
stack_2,052_005,52,5,4,6_2,0000000000006_1,6
stack_2,051_011,51,11,6,6_2,0000000000006_1,6
stack_2,050_007,50,7,6,6_2,0000000000006_1,6
stack_2,049_004,49,4,6,6_2,0000000000006_1,6
stack_2,048_013,48,13,6,6_2,0000000000006_1,6
stack_2,047_009,47,9,6,6_2,0000000000006_1,6
stack_2,053_010,53,10,6,6_2,0000000000006_1,6
stack_2,045_003,45,3,6,6_2,0000000000006_1,6
stack_2,046_007,46,7,6,6_2,0000000000006_1,6
stack_2,033_010,33,10,5,6_2,0000000000006_1,6
stack_2,034_007,34,7,8,6_2,0000000000006_1,6
stack_2,035_015,35,15,7,6_2,0000000000006_1,6
stack_2,037_011,37,11,7,6_2,0000000000006_1,6
stack_2,038_008,38,8,7,6_2,0000000000006_1,6
stack_2,036_016,36,16,7,6_2,0000000000006_1,6
stack_2,040_002,40,2,7,6_2,0000000000006_1,6
stack_2,041_009,41,9,6,6_2,0000000000006_1,6
stack_2,042_001,42,1,6,6_2,0000000000006_1,6
stack_2,043_007,43,7,6,6_2,0000000000006_1,6
stack_2,044_008,44,8,6,6_2,0000000000006_1,6
stack_2,039_005,39,5,7,6_2,0000000000006_1,6
stack_2,083_024,83,24,6,6_3,00000000006_1_1,6
stack_2,080_029,80,29,5,6_3,00000000006_1_1,6
stack_2,081_031,81,31,6,6_3,00000000006_1_1,6
stack_2,082_031,82,31,6,6_3,00000000006_1_1,6
stack_2,084_014,84,14,6,6_3,00000000006_1_1,6
stack_2,091_019,91,19,3,6_3,00000000006_1_1,6
stack_2,086_022,86,22,6,6_3,00000000006_1_1,6
stack_2,087_026,87,26,5,6_3,00000000006_1_1,6
stack_2,088_020,88,20,5,6_3,00000000006_1_1,6
stack_2,089_020,89,20,4,6_3,00000000006_1_1,6
stack_2,090_015,90,15,4,6_3,00000000006_1_1,6
stack_2,085_015,85,15,6,6_3,00000000006_1_1,6
stack_2,079_029,79,29,5,6_3,00000000006_1_1,6
stack_2,064_003,64,3,7,6_3,0000000000006_1,6
stack_2,077_025,77,25,4,6_3,00000000006_1_1,6
stack_2,076_030,76,30,6,6_3,00000000006_1_1,6
stack_2,075_026,75,26,6,6_3,00000000006_1_1,6
stack_2,074_031,74,31,6,6_3,00000000006_1_1,6
stack_2,073_032,73,32,5,6_3,00000000006_1_1,6
stack_2,072_031,72,31,4,6_3,00000000006_1_1,6
stack_2,071_026,71,26,4,6_3,0000000000006_1,6
stack_2,070_024,70,24,5,6_3,0000000000006_1,6
stack_2,069_001,69,1,3,6_3,0000000000006_1,6
stack_2,068_004,68,4,4,6_3,0000000000006_1,6
stack_2,067_002,67,2,6,6_3,0000000000006_1,6
stack_2,066_002,66,2,8,6_3,0000000000006_1,6
stack_2,065_001,65,1,7,6_3,0000000000006_1,6
stack_2,092_011,92,11,4,6_3,00000000006_1_1,6
stack_2,078_025,78,25,5,6_3,00000000006_1_1,6
stack_2,093_017,93,17,4,6_3,00000000006_1_1,6
stack_2,108_004,108,4,17,6_3,00000000006_1_1,6
stack_2,095_021,95,21,4,6_3,00000000006_1_1,6
stack_2,063_002,63,2,6,6_3,0000000000006_1,6
stack_2,123_015,123,15,160,6_3,00000000006_1_1,6
stack_2,122_005,122,5,151,6_3,00000000006_1_1,6
stack_2,121_011,121,11,133,6_3,00000000006_1_1,6
stack_2,120_011,120,11,128,6_3,00000000006_1_1,6
stack_2,119_015,119,15,99,6_3,00000000006_1_1,6
stack_2,118_022,118,22,89,6_3,00000000006_1_1,6
stack_2,117_016,117,16,103,6_3,00000000006_1_1,6
stack_2,116_005,116,5,106,6_3,00000000006_1_1,6
stack_2,115_006,115,6,61,6_3,00000000006_1_1,6
stack_2,114_008,114,8,34,6_3,00000000006_1_1,6
stack_2,113_012,113,12,25,6_3,00000000006_1_1,6
stack_2,112_013,112,13,26,6_3,00000000006_1_1,6
stack_2,094_019,94,19,4,6_3,00000000006_1_1,6
stack_2,111_011,111,11,25,6_3,00000000006_1_1,6
stack_2,109_017,109,17,21,6_3,00000000006_1_1,6
stack_2,107_008,107,8,19,6_3,00000000006_1_1,6
stack_2,106_007,106,7,20,6_3,00000000006_1_1,6
stack_2,105_015,105,15,20,6_3,00000000006_1_1,6
stack_2,104_005,104,5,19,6_3,00000000006_1_1,6
stack_2,103_010,103,10,23,6_3,00000000006_1_1,6
stack_2,102_008,102,8,17,6_3,00000000006_1_1,6
stack_2,101_014,101,14,12,6_3,00000000006_1_1,6
stack_2,100_007,100,7,10,6_3,00000000006_1_1,6
stack_2,099_013,99,13,6,6_3,00000000006_1_1,6
stack_2,098_018,98,18,7,6_3,00000000006_1_1,6
stack_2,097_015,97,15,6,6_3,00000000006_1_1,6
stack_2,096_011,96,11,6,6_3,00000000006_1_1,6
stack_2,110_010,110,10,21,6_3,00000000006_1_1,6
stack_2,124_017,124,17,165,6_3,00000000006_1_1,6
stack_2,062_006,62,6,6,6_3,0000000000006_1,6
stack_2,060_009,60,9,2,6_3,0000000000006_1,6
stack_2,027_010,27,10,10,6_3,0000000000006_1,6
stack_2,026_008,26,8,10,6_3,0000000000006_1,6
stack_2,025_010,25,10,9,6_3,0000000000006_1,6
stack_2,024_010,24,10,9,6_3,0000000000006_1,6
stack_2,023_003,23,3,11,6_3,000000000000006,6
stack_2,022_004,22,4,10,6_3,000000000000006,6
stack_2,021_004,21,4,9,6_3,000000000000006,6
stack_2,020_004,20,4,7,6_3,000000000000006,6
stack_2,019_006,19,6,7,6_3,000000000000006,6
stack_2,018_002,18,2,7,6_3,000000000000006,6
stack_2,017_005,17,5,2,6_3,000000000000006,6
stack_2,016_008,16,8,3,6_3,000000000000006,6
stack_2,014_008,14,8,4,6_3,000000000000006,6
stack_2,013_008,13,8,3,6_3,000000000000006,6
stack_2,012_007,12,7,2,6_3,000000000000006,6
stack_2,011_006,11,6,1,6_3,000000000000006,6
stack_2,010_003,10,3,3,6_3,000000000000006,6
stack_2,009_004,9,4,7,6_3,000000000000006,6
stack_2,008_008,8,8,7,6_3,000000000000006,6
stack_2,007_008,7,8,7,6_3,000000000000006,6
stack_2,006_008,6,8,7,6_3,000000000000006,6
stack_2,005_008,5,8,7,6_3,000000000000006,6
stack_2,004_008,4,8,7,6_3,000000000000006,6
stack_2,003_008,3,8,7,6_3,000000000000006,6
stack_2,002_008,2,8,7,6_3,000000000000006,6
stack_2,001_008,1,8,9,6_3,000000000000006,6
stack_2,061_007,61,7,4,6_3,0000000000006_1,6
stack_2,028_010,28,10,10,6_3,0000000000006_1,6
stack_2,029_004,29,4,14,6_3,0000000000006_1,6
stack_2,015_008,15,8,3,6_3,000000000000006,6
stack_2,031_004,31,4,6,6_3,0000000000006_1,6
stack_2,059_012,59,12,3,6_3,0000000000006_1,6
stack_2,030_004,30,4,5,6_3,0000000000006_1,6
stack_2,058_013,58,13,4,6_3,0000000000006_1,6
stack_2,057_012,57,12,4,6_3,0000000000006_1,6
stack_2,056_008,56,8,5,6_3,0000000000006_1,6
stack_2,055_002,55,2,6,6_3,0000000000006_1,6
stack_2,054_005,54,5,6,6_3,0000000000006_1,6
stack_2,053_010,53,10,6,6_3,0000000000006_1,6
stack_2,052_005,52,5,4,6_3,0000000000006_1,6
stack_2,050_007,50,7,6,6_3,0000000000006_1,6
stack_2,049_004,49,4,6,6_3,0000000000006_1,6
stack_2,048_013,48,13,6,6_3,0000000000006_1,6
stack_2,047_009,47,9,6,6_3,0000000000006_1,6
stack_2,046_007,46,7,6,6_3,0000000000006_1,6
stack_2,051_011,51,11,6,6_3,0000000000006_1,6
stack_2,033_010,33,10,5,6_3,0000000000006_1,6
stack_2,032_009,32,9,5,6_3,0000000000006_1,6
stack_2,045_003,45,3,6,6_3,0000000000006_1,6
stack_2,034_007,34,7,8,6_3,0000000000006_1,6
stack_2,035_015,35,15,7,6_3,0000000000006_1,6
stack_2,036_016,36,16,7,6_3,0000000000006_1,6
stack_2,038_008,38,8,7,6_3,0000000000006_1,6
stack_2,037_011,37,11,7,6_3,0000000000006_1,6
stack_2,040_002,40,2,7,6_3,0000000000006_1,6
stack_2,041_009,41,9,6,6_3,0000000000006_1,6
stack_2,042_001,42,1,6,6_3,0000000000006_1,6
stack_2,043_007,43,7,6,6_3,0000000000006_1,6
stack_2,044_008,44,8,6,6_3,0000000000006_1,6
stack_2,039_005,39,5,7,6_3,0000000000006_1,6
stack_2,085_011,85,11,9,7_0,00000000007_0_0,7
stack_2,081_017,81,17,9,7_0,00000000007_0_0,7
stack_2,082_022,82,22,10,7_0,00000000007_0_0,7
stack_2,083_016,83,16,9,7_0,00000000007_0_0,7
stack_2,084_009,84,9,9,7_0,00000000007_0_0,7
stack_2,086_016,86,16,9,7_0,00000000007_0_0,7
stack_2,124_014,124,14,38,7_0,00000000007_0_0,7
stack_2,088_013,88,13,11,7_0,00000000007_0_0,7
stack_2,089_019,89,19,12,7_0,00000000007_0_0,7
stack_2,090_008,90,8,10,7_0,00000000007_0_0,7
stack_2,091_005,91,5,10,7_0,00000000007_0_0,7
stack_2,080_026,80,26,10,7_0,00000000007_0_0,7
stack_2,087_008,87,8,11,7_0,00000000007_0_0,7
stack_2,079_023,79,23,10,7_0,00000000007_0_0,7
stack_2,065_017,65,17,12,7_0,00000000007_0_0,7
stack_2,077_027,77,27,9,7_0,00000000007_0_0,7
stack_2,076_014,76,14,10,7_0,00000000007_0_0,7
stack_2,075_020,75,20,11,7_0,00000000007_0_0,7
stack_2,074_015,74,15,12,7_0,00000000007_0_0,7
stack_2,073_018,73,18,12,7_0,00000000007_0_0,7
stack_2,072_018,72,18,13,7_0,00000000007_0_0,7
stack_2,071_016,71,16,9,7_0,00000000007_0_0,7
stack_2,070_013,70,13,10,7_0,00000000007_0_0,7
stack_2,069_014,69,14,10,7_0,00000000007_0_0,7
stack_2,068_019,68,19,14,7_0,00000000007_0_0,7
stack_2,067_018,67,18,20,7_0,00000000007_0_0,7
stack_2,066_018,66,18,20,7_0,00000000007_0_0,7
stack_2,092_022,92,22,12,7_0,00000000007_0_0,7
stack_2,078_023,78,23,9,7_0,00000000007_0_0,7
stack_2,093_027,93,27,14,7_0,00000000007_0_0,7
stack_2,123_017,123,17,30,7_0,00000000007_0_0,7
stack_2,095_024,95,24,16,7_0,00000000007_0_0,7
stack_2,064_021,64,21,12,7_0,0000000000007_0,7
stack_2,122_016,122,16,19,7_0,00000000007_0_0,7
stack_2,121_019,121,19,23,7_0,00000000007_0_0,7
stack_2,120_019,120,19,18,7_0,00000000007_0_0,7
stack_2,119_018,119,18,18,7_0,00000000007_0_0,7
stack_2,118_008,118,8,18,7_0,00000000007_0_0,7
stack_2,117_017,117,17,19,7_0,00000000007_0_0,7
stack_2,116_015,116,15,21,7_0,00000000007_0_0,7
stack_2,115_025,115,25,18,7_0,00000000007_0_0,7
stack_2,114_016,114,16,20,7_0,00000000007_0_0,7
stack_2,113_030,113,30,18,7_0,00000000007_0_0,7
stack_2,112_029,112,29,19,7_0,00000000007_0_0,7
stack_2,111_029,111,29,19,7_0,00000000007_0_0,7
stack_2,094_016,94,16,14,7_0,00000000007_0_0,7
stack_2,110_020,110,20,18,7_0,00000000007_0_0,7
stack_2,108_031,108,31,19,7_0,00000000007_0_0,7
stack_2,107_029,107,29,21,7_0,00000000007_0_0,7
stack_2,106_023,106,23,23,7_0,00000000007_0_0,7
stack_2,105_016,105,16,22,7_0,00000000007_0_0,7
stack_2,104_028,104,28,23,7_0,00000000007_0_0,7
stack_2,103_011,103,11,25,7_0,00000000007_0_0,7
stack_2,102_013,102,13,25,7_0,00000000007_0_0,7
stack_2,101_021,101,21,22,7_0,00000000007_0_0,7
stack_2,100_024,100,24,21,7_0,00000000007_0_0,7
stack_2,099_023,99,23,18,7_0,00000000007_0_0,7
stack_2,098_020,98,20,17,7_0,00000000007_0_0,7
stack_2,097_024,97,24,17,7_0,00000000007_0_0,7
stack_2,096_019,96,19,17,7_0,00000000007_0_0,7
stack_2,109_028,109,28,19,7_0,00000000007_0_0,7
stack_2,063_004,63,4,12,7_0,0000000000007_0,7
stack_2,033_013,33,13,10,7_0,0000000000007_0,7
stack_2,061_008,61,8,9,7_0,0000000000007_0,7
stack_2,027_012,27,12,8,7_0,0000000000007_0,7
stack_2,026_013,26,13,6,7_0,0000000000007_0,7
stack_2,025_007,25,7,5,7_0,0000000000007_0,7
stack_2,024_005,24,5,15,7_0,0000000000007_0,7
stack_2,023_012,23,12,6,7_0,0000000000007_0,7
stack_2,022_010,22,10,9,7_0,000000000000007,7
stack_2,021_006,21,6,6,7_0,000000000000007,7
stack_2,020_005,20,5,8,7_0,000000000000007,7
stack_2,019_007,19,7,8,7_0,000000000000007,7
stack_2,018_008,18,8,8,7_0,000000000000007,7
stack_2,017_001,17,1,5,7_0,000000000000007,7
stack_2,016_004,16,4,1,7_0,000000000000007,7
stack_2,015_002,15,2,1,7_0,000000000000007,7
stack_2,014_006,14,6,1,7_0,000000000000007,7
stack_2,013_003,13,3,2,7_0,000000000000007,7
stack_2,012_008,12,8,1,7_0,000000000000007,7
stack_2,011_001,11,1,2,7_0,000000000000007,7
stack_2,010_002,10,2,2,7_0,000000000000007,7
stack_2,009_005,9,5,8,7_0,000000000000007,7
stack_2,008_007,8,7,8,7_0,000000000000007,7
stack_2,007_001,7,1,8,7_0,000000000000007,7
stack_2,006_001,6,1,8,7_0,000000000000007,7
stack_2,005_001,5,1,8,7_0,000000000000007,7
stack_2,004_003,4,3,8,7_0,000000000000007,7
stack_2,003_002,3,2,8,7_0,000000000000007,7
stack_2,002_007,2,7,8,7_0,000000000000007,7
stack_2,001_003,1,3,10,7_0,000000000000007,7
stack_2,028_012,28,12,8,7_0,0000000000007_0,7
stack_2,029_011,29,11,15,7_0,0000000000007_0,7
stack_2,062_004,62,4,12,7_0,0000000000007_0,7
stack_2,031_009,31,9,9,7_0,0000000000007_0,7
stack_2,030_013,30,13,13,7_0,0000000000007_0,7
stack_2,060_005,60,5,9,7_0,0000000000007_0,7
stack_2,059_007,59,7,8,7_0,0000000000007_0,7
stack_2,058_009,58,9,8,7_0,0000000000007_0,7
stack_2,057_010,57,10,8,7_0,0000000000007_0,7
stack_2,056_014,56,14,8,7_0,0000000000007_0,7
stack_2,055_010,55,10,8,7_0,0000000000007_0,7
stack_2,054_007,54,7,9,7_0,0000000000007_0,7
stack_2,052_014,52,14,8,7_0,0000000000007_0,7
stack_2,051_014,51,14,9,7_0,0000000000007_0,7
stack_2,050_012,50,12,9,7_0,0000000000007_0,7
stack_2,049_010,49,10,9,7_0,0000000000007_0,7
stack_2,048_005,48,5,8,7_0,0000000000007_0,7
stack_2,047_015,47,15,9,7_0,0000000000007_0,7
stack_2,053_008,53,8,9,7_0,0000000000007_0,7
stack_2,045_013,45,13,10,7_0,0000000000007_0,7
stack_2,046_015,46,15,10,7_0,0000000000007_0,7
stack_2,034_015,34,15,10,7_0,0000000000007_0,7
stack_2,035_009,35,9,10,7_0,0000000000007_0,7
stack_2,036_014,36,14,9,7_0,0000000000007_0,7
stack_2,038_007,38,7,10,7_0,0000000000007_0,7
stack_2,039_006,39,6,11,7_0,0000000000007_0,7
stack_2,037_006,37,6,10,7_0,0000000000007_0,7
stack_2,032_014,32,14,8,7_0,0000000000007_0,7
stack_2,041_012,41,12,9,7_0,0000000000007_0,7
stack_2,042_009,42,9,10,7_0,0000000000007_0,7
stack_2,043_014,43,14,10,7_0,0000000000007_0,7
stack_2,044_015,44,15,10,7_0,0000000000007_0,7
stack_2,040_008,40,8,11,7_0,0000000000007_0,7
stack_2,085_028,85,28,7,7_1,00000000007_0_1,7
stack_2,082_032,82,32,8,7_1,00000000007_0_1,7
stack_2,083_031,83,31,7,7_1,00000000007_0_1,7
stack_2,084_032,84,32,7,7_1,00000000007_0_1,7
stack_2,086_024,86,24,7,7_1,00000000007_0_1,7
stack_2,092_028,92,28,8,7_1,00000000007_0_1,7
stack_2,088_028,88,28,7,7_1,00000000007_0_1,7
stack_2,089_023,89,23,7,7_1,00000000007_0_1,7
stack_2,090_031,90,31,9,7_1,00000000007_0_1,7
stack_2,091_030,91,30,8,7_1,00000000007_0_1,7
stack_2,081_030,81,30,8,7_1,00000000007_0_1,7
stack_2,087_028,87,28,7,7_1,00000000007_0_1,7
stack_2,080_031,80,31,8,7_1,00000000007_0_1,7
stack_2,066_019,66,19,9,7_1,00000000007_0_1,7
stack_2,078_031,78,31,10,7_1,00000000007_0_1,7
stack_2,077_028,77,28,11,7_1,00000000007_0_1,7
stack_2,076_016,76,16,9,7_1,00000000007_0_1,7
stack_2,075_022,75,22,10,7_1,00000000007_0_1,7
stack_2,074_028,74,28,11,7_1,00000000007_0_1,7
stack_2,073_025,73,25,11,7_1,00000000007_0_1,7
